ID,CD_Account,Education,Personal_Loan,CCAvg,Mortgage,Age,Income
2248,0,3,0,2.5,103,60,60
2249,0,2,0,0.8,97,63,8
2250,0,2,0,1.0,150,41,38
2251,0,1,0,5.0,0,46,154
2252,0,2,0,2.2,0,31,54
2253,0,1,0,1.4,0,58,41
2254,0,1,0,0.3,75,59,25
2255,0,1,0,1.7,109,46,53
2256,0,1,0,0.1,0,33,79
2257,1,2,0,0.9,76,56,13
2258,0,1,0,1.4,0,47,130
2259,0,2,0,0.7,0,59,93
2260,0,1,0,0.8,0,24,82
2261,0,2,0,0.3,92,39,15
2262,0,2,1,5.0,0,30,150
2263,0,2,1,0.7,0,55,131
2264,0,1,0,1.5,0,47,28
2265,0,2,0,0.7,0,35,9
2266,0,2,0,1.4,0,47,88
2267,0,1,0,4.1,0,38,143
2268,0,3,1,1.3,0,38,168
2269,0,2,1,3.0,0,27,105
2270,0,3,0,1.94,0,42,62
2271,0,1,0,2.6,0,26,51
2272,0,1,0,4.4,0,60,101
2273,0,1,0,0.8,0,27,90
2274,0,3,0,2.1,0,27,83
2275,0,3,0,0.0,0,40,21
2276,0,1,0,3.4,0,40,115
2277,0,1,1,4.4,0,29,172
2278,0,2,0,1.0,0,30,32
2279,0,1,0,4.5,0,30,204
2280,1,1,0,0.6,0,47,34
2281,0,3,0,2.0,132,33,30
2282,0,2,0,1.3,0,57,31
2283,0,1,0,2.7,0,38,90
2284,0,3,0,2.6,0,54,79
2285,0,1,0,0.6,0,47,22
2286,0,3,1,2.4,0,48,114
2287,0,3,0,0.5,128,62,42
2288,0,3,0,0.2,90,30,29
2289,0,2,0,2.6,0,35,72
2290,0,3,0,1.8,95,59,68
2291,0,3,0,0.7,0,38,78
2292,0,1,0,2.7,323,47,90
2293,0,2,1,2.1,0,57,170
2294,0,2,0,0.1,0,42,14
2295,0,1,0,1.9,0,39,129
2296,0,3,0,1.0,87,53,39
2297,0,1,0,0.2,0,27,82
2298,0,2,0,0.4,0,59,31
2299,0,2,0,0.5,0,48,9
2300,0,3,0,0.1,91,62,15
2301,0,1,0,2.2,0,66,70
2302,0,3,0,0.7,0,38,84
2303,0,1,0,7.0,0,42,155
2304,0,3,0,0.8,0,47,89
2305,0,1,1,4.7,0,27,170
2306,1,1,0,6.7,0,32,185
2307,0,1,0,2.2,0,37,82
2308,0,1,0,1.7,0,56,60
2309,0,2,0,2.4,0,39,58
2310,0,1,0,1.333333333,81,36,29
2311,0,1,0,0.3,0,32,32
2312,0,2,0,3.4,0,62,115
2313,0,2,0,2.4,0,48,83
2314,0,2,0,1.94,0,58,54
2315,0,3,0,1.8,0,27,112
2316,0,2,1,1.4,0,52,182
2317,0,1,0,6.8,0,54,112
2318,1,3,1,5.9,319,31,129
2319,0,2,0,0.8,112,60,23
2320,0,1,0,3.0,422,34,198
2321,0,3,0,2.0,0,46,84
2322,0,3,0,0.5,0,41,39
2323,0,1,0,1.3,0,62,129
2324,0,2,0,2.0,315,31,113
2325,0,3,0,0.75,114,41,35
2326,0,3,0,0.1,0,55,85
2327,0,1,0,2.9,0,45,73
2328,0,3,0,0.8,0,51,70
2329,0,1,1,4.4,192,27,130
2330,0,1,0,1.5,0,30,39
2331,0,2,0,1.8,242,31,72
2332,0,3,0,2.3,0,61,68
2333,0,3,0,1.4,0,40,35
2334,1,1,0,0.7,0,45,61
2335,0,1,0,1.9,0,45,69
2336,0,2,0,3.6,0,37,59
2337,0,3,0,4.5,217,34,99
2338,0,2,1,10.0,0,43,201
2339,0,1,0,7.5,0,42,130
2340,0,2,0,2.0,0,56,72
2341,0,1,0,1.2,0,33,44
2342,0,3,0,1.5,289,36,91
2343,0,1,0,0.5,310,62,92
2344,0,1,0,0.8,168,58,55
2345,0,1,0,0.5,102,65,20
2346,1,1,1,4.1,299,65,89
2347,0,2,0,1.5,239,52,59
2348,0,3,0,0.1,87,64,8
2349,0,1,0,4.9,0,51,85
2350,1,1,0,4.3,76,59,94
2351,0,1,0,0.4,0,52,22
2352,0,3,0,3.2,0,55,74
2353,0,2,0,2.666666667,0,46,59
2354,0,2,0,0.6,0,61,12
2355,0,2,0,0.4,0,35,8
2356,0,3,0,1.6,0,56,74
2357,1,2,1,3.4,0,31,184
2358,0,2,0,0.0,0,44,34
2359,0,3,0,0.8,0,53,63
2360,1,2,1,5.6,0,36,123
2361,0,3,0,1.6,0,27,85
2362,1,3,1,0.5,0,36,109
2363,0,3,0,0.6,0,40,31
2364,0,2,0,2.4,90,39,61
2365,0,1,0,1.6,0,59,88
2366,0,2,0,0.3,0,43,22
2367,0,2,0,2.2,0,30,63
2368,0,1,0,0.2,0,26,80
2369,0,1,0,2.1,0,48,78
2370,0,1,0,0.1,93,50,45
2371,0,3,0,2.1,0,33,51
2372,0,3,0,1.5,0,32,111
2373,0,1,0,2.8,153,34,45
2374,0,2,1,4.8,0,33,184
2375,0,2,0,1.0,112,32,41
2376,1,3,0,1.3,0,55,69
2377,0,1,0,0.2,0,58,23
2378,0,1,0,6.666666667,0,47,160
2379,1,2,0,0.8,251,30,61
2380,0,1,0,6.1,182,42,110
2381,0,3,0,0.6,0,40,50
2382,0,2,0,2.4,0,33,49
2383,0,2,1,7.5,428,46,185
2384,0,1,0,1.1,0,63,52
2385,0,1,0,2.8,0,62,53
2386,0,2,1,3.5,0,43,125
2387,0,1,0,1.6,0,31,72
2388,0,3,0,1.8,0,28,51
2389,0,1,0,0.5,0,64,23
2390,0,3,0,1.9,0,27,41
2391,0,1,0,2.0,108,33,41
2392,0,2,1,4.666666667,0,39,138
2393,0,1,0,3.3,0,44,138
2394,0,1,0,0.8,0,53,14
2395,0,1,0,1.94,505,42,145
2396,0,2,0,1.0,0,44,25
2397,0,1,0,1.7,142,34,43
2398,0,2,0,0.2,309,47,93
2399,0,1,0,0.3,217,53,90
2400,0,3,0,1.0,154,62,41
2401,1,3,1,6.1,106,61,169
2402,0,3,0,2.2,0,42,63
2403,0,2,0,0.666666667,95,48,23
2404,0,1,1,0.5,0,38,140
2405,0,3,0,1.5,0,41,75
2406,0,2,0,0.9,78,57,13
2407,0,3,0,0.5,81,31,10
2408,0,2,0,0.8,0,39,100
2409,0,1,0,1.1,203,48,85
2410,0,1,0,2.666666667,219,55,73
2411,0,1,0,6.7,0,29,130
2412,0,2,0,2.7,0,47,65
2413,0,1,0,1.7,148,61,59
2414,0,3,0,1.0,0,60,31
2415,0,1,0,4.0,0,34,134
2416,0,1,0,0.2,106,45,11
2417,0,3,0,0.3,80,60,32
2418,0,3,0,1.6,0,25,53
2419,0,1,0,0.7,0,41,28
2420,0,3,0,1.0,0,63,44
2421,0,1,0,0.8,118,63,40
2422,0,2,0,0.6,0,43,40
2423,0,1,0,0.5,400,58,163
2424,0,3,0,1.3,0,50,82
2425,0,2,0,1.4,0,38,89
2426,0,2,0,1.6,0,54,78
2427,0,3,0,0.9,197,61,55
2428,0,2,0,0.4,0,29,34
2429,0,2,1,3.666666667,301,39,108
2430,0,2,0,2.2,0,33,58
2431,0,1,0,2.6,0,23,73
2432,0,1,0,2.1,0,56,54
2433,0,2,0,0.9,0,54,45
2434,1,2,1,2.3,0,37,123
2435,0,1,0,5.2,267,38,93
2436,0,2,0,2.2,0,34,102
2437,0,1,0,1.5,0,53,39
2438,0,2,0,3.4,0,65,114
2439,0,3,0,0.3,0,62,29
2440,0,2,0,0.6,144,51,30
2441,0,3,0,0.6,0,31,22
2442,0,1,0,0.3,186,64,38
2443,0,1,0,1.7,0,39,41
2444,1,3,1,1.7,422,28,161
2445,0,2,0,0.5,0,60,38
2446,0,3,0,0.9,0,47,25
2447,0,1,0,2.6,218,25,70
2448,0,1,0,8.8,0,44,201
2449,0,3,0,0.6,0,51,42
2450,0,1,0,1.2,0,31,64
2451,0,3,0,1.1,0,32,28
2452,0,1,0,4.9,208,51,119
2453,0,3,0,1.0,0,25,28
2454,0,3,0,2.1,0,43,60
2455,0,2,0,1.5,0,54,23
2456,0,3,1,7.4,0,34,164
2457,0,1,0,0.8,0,54,39
2458,0,3,0,0.0,85,42,19
2459,0,3,0,0.8,0,46,72
2460,0,3,0,0.9,0,62,41
2461,0,2,0,0.3,130,31,32
2462,0,2,0,0.8,0,30,69
2463,0,1,0,0.4,0,52,23
2464,0,1,0,0.2,0,35,44
2465,0,2,0,0.4,165,60,32
2466,0,1,0,0.3,123,58,25
2467,0,3,0,1.6,0,24,80
2468,0,2,0,0.8,230,40,83
2469,0,1,0,7.3,0,49,133
2470,0,2,0,0.1,307,43,89
2471,1,3,0,4.5,187,33,81
2472,0,2,0,1.1,85,36,44
2473,0,1,0,2.0,0,62,119
2474,0,1,0,0.9,147,57,39
2475,0,3,0,1.0,0,64,40
2476,0,1,0,0.8,183,52,79
2477,0,2,0,0.7,0,54,30
2478,0,3,1,2.6,0,40,179
2479,0,1,0,6.7,0,30,178
2480,0,2,0,3.8,0,55,82
2481,0,2,0,2.4,0,39,50
2482,0,2,0,1.9,0,55,64
2483,0,1,0,1.5,0,28,129
2484,0,1,0,2.9,0,44,68
2485,0,3,0,1.4,112,46,30
2486,0,1,0,1.5,0,61,48
2487,0,1,0,1.3,257,61,130
2488,0,3,0,0.5,0,45,40
2489,0,1,0,1.9,0,38,105
2490,0,1,0,0.2,0,29,41
2491,0,3,1,6.5,118,52,168
2492,0,1,0,2.7,0,38,80
2493,0,1,0,3.1,0,28,134
2494,0,3,0,2.5,0,34,49
2495,0,1,0,1.8,0,35,63
2496,0,1,0,1.9,212,46,70
2497,0,2,0,0.7,141,63,32
2498,0,3,0,0.9,114,33,14
2499,0,1,0,6.1,326,38,111
2500,0,2,0,2.8,144,53,38
2501,0,1,0,2.0,341,28,121
2502,0,3,0,2.6,0,44,90
2503,0,2,1,6.0,0,58,178
2504,0,2,0,0.4,79,38,20
2505,0,1,0,1.94,229,48,61
2506,0,1,0,0.8,0,33,43
2507,0,2,0,1.9,0,66,39
2508,0,1,0,2.1,234,59,60
2509,0,1,0,3.0,0,40,63
2510,0,3,0,0.2,81,36,8
2511,0,2,0,1.3,0,62,52
2512,1,1,1,3.0,0,51,92
2513,0,1,0,1.4,298,58,111
2514,0,3,0,1.4,0,52,71
2515,0,2,0,0.1,91,41,25
2516,0,3,0,1.9,156,31,34
2517,0,3,0,2.6,0,28,74
2518,0,1,0,2.0,0,57,120
2519,0,2,0,1.3,0,61,50
2520,0,1,0,1.0,0,60,10
2521,0,2,0,2.5,113,56,45
2522,0,1,0,1.8,0,49,29
2523,0,1,0,6.9,0,63,145
2524,0,1,0,6.3,0,49,100
2525,0,1,0,0.4,0,49,24
2526,0,1,0,1.2,0,32,60
2527,0,2,0,0.6,0,26,50
2528,0,2,0,1.1,0,27,43
2529,0,1,0,4.4,0,57,79
2530,0,2,0,0.1,0,29,44
2531,0,3,0,1.5,0,56,31
2532,0,1,0,1.0,107,59,14
2533,0,1,0,0.8,106,53,19
2534,0,2,1,1.1,0,54,111
2535,0,2,0,1.9,0,56,90
2536,0,3,0,0.7,129,50,21
2537,0,2,1,4.2,0,51,104
2538,0,2,0,1.9,0,53,75
2539,0,1,0,7.8,297,37,175
2540,1,1,1,4.2,171,32,98
2541,0,1,0,0.1,153,49,41
2542,0,2,1,2.2,569,34,171
2543,0,2,0,1.6,0,54,79
2544,0,2,0,0.6,0,64,24
2545,0,2,1,3.6,0,58,90
2546,0,2,0,2.4,0,25,39
2547,0,1,0,0.0,0,50,9
2548,0,2,0,0.1,90,38,15
2549,0,1,0,2.7,0,48,80
2550,0,3,0,0.7,79,41,63
2551,0,3,0,0.5,102,32,20
2552,1,3,0,2.1,0,46,43
2553,0,3,0,1.5,0,39,65
2554,0,2,0,1.7,151,39,91
2555,0,1,0,0.8,0,63,53
2556,0,2,0,1.7,0,58,110
2557,0,1,0,1.5,103,28,82
2558,0,3,0,0.2,0,36,23
2559,0,1,0,6.666666667,0,43,172
2560,0,1,0,2.7,0,36,88
2561,0,3,0,0.8,0,44,71
2562,0,3,1,2.9,144,31,180
2563,0,3,0,2.1,184,45,39
2564,0,3,0,1.5,0,39,94
2565,0,2,0,1.0,0,43,25
2566,0,3,0,0.0,102,40,10
2567,0,1,0,1.0,184,30,42
2568,0,1,0,3.9,0,58,142
2569,0,1,0,1.3,0,46,34
2570,0,1,0,4.6,0,35,139
2571,0,1,0,4.5,207,30,154
2572,0,3,0,2.0,89,34,40
2573,0,3,0,1.5,140,62,33
2574,0,1,0,1.6,0,58,80
2575,0,2,0,0.666666667,100,45,10
2576,0,3,0,0.5,0,42,41
2577,0,1,0,1.3,118,60,30
2578,0,3,0,0.8,190,55,78
2579,0,1,0,5.0,0,45,164
2580,0,3,0,0.4,0,52,23
2581,0,1,0,6.0,0,31,149
2582,0,3,0,0.7,0,60,25
2583,0,3,0,2.1,0,33,42
2584,0,1,0,2.5,185,37,71
2585,0,2,1,4.2,0,59,114
2586,0,2,0,2.8,0,51,70
2587,0,1,1,6.1,0,47,149
2588,0,2,0,2.5,0,60,55
2589,0,1,0,1.3,0,61,29
2590,0,1,0,3.8,0,64,123
2591,1,3,1,7.4,374,46,152
2592,0,2,0,0.7,0,31,8
2593,0,1,0,0.7,245,57,69
2594,0,3,1,7.9,310,48,161
2595,0,2,0,0.2,0,48,79
2596,0,1,0,4.6,0,35,105
2597,0,1,0,2.3,0,33,39
2598,0,1,0,5.0,0,47,163
2599,0,1,0,0.2,0,46,9
2600,0,3,0,2.0,0,44,71
2601,0,3,0,2.1,0,42,51
2602,0,3,0,1.4,167,50,32
2603,1,1,1,4.3,0,52,161
2604,0,1,0,0.2,0,53,60
2605,0,2,0,1.0,0,37,35
2606,0,2,0,1.2,0,64,41
2607,0,1,0,1.7,216,46,73
2608,1,1,0,1.5,214,57,49
2609,0,1,0,2.0,194,61,79
2610,0,1,0,7.5,0,42,120
2611,0,1,0,3.2,0,40,60
2612,0,2,0,0.6,0,33,78
2613,0,2,0,1.1,131,50,40
2614,1,3,1,5.4,204,52,110
2615,0,3,1,5.7,0,35,160
2616,0,1,0,0.7,191,57,68
2617,0,3,0,1.6,103,56,49
2618,0,1,0,2.5,0,44,65
2619,0,2,0,2.4,145,23,55
2620,0,1,0,2.3,98,33,62
2621,0,1,0,0.0,0,48,152
2622,0,2,0,2.5,0,45,42
2623,0,2,0,0.7,0,54,39
2624,1,1,1,3.0,0,42,111
2625,0,1,0,2.1,0,47,82
2626,0,2,0,3.4,0,61,108
2627,0,3,0,0.8,0,53,59
2628,0,1,0,2.5,193,56,61
2629,0,2,0,2.0,0,33,78
2630,0,3,0,0.1,0,44,18
2631,0,3,0,1.7,0,63,113
2632,0,2,0,2.666666667,0,47,62
2633,0,1,0,4.9,248,50,81
2634,0,1,0,0.4,106,49,13
2635,0,1,0,2.8,194,34,75
2636,0,3,0,0.8,89,40,33
2637,0,1,0,4.1,0,38,179
2638,0,2,0,2.0,0,51,69
2639,0,3,0,1.0,0,28,45
2640,0,2,0,3.0,0,52,59
2641,0,1,0,2.8,0,39,81
2642,0,1,0,5.4,212,29,133
2643,0,3,0,0.0,0,54,81
2644,0,2,0,0.4,86,63,14
2645,0,3,0,0.8,0,40,28
2646,0,1,0,2.2,0,36,93
2647,0,3,1,2.6,123,45,191
2648,0,1,0,2.9,0,61,155
2649,0,1,0,7.2,0,26,155
2650,0,1,0,1.3,0,33,68
2651,0,1,0,1.1,226,64,52
2652,0,3,0,0.7,0,43,51
2653,0,1,0,1.6,180,24,44
2654,0,1,0,3.1,408,30,121
2655,0,1,0,2.2,204,60,49
2656,0,3,0,1.0,78,50,42
2657,0,1,0,4.1,0,40,144
2658,0,2,0,2.6,0,31,72
2659,0,1,0,1.5,109,30,44
2660,0,3,0,0.9,175,60,43
2661,0,2,0,0.1,144,39,74
2662,0,1,0,2.5,0,66,145
2663,0,1,0,2.1,0,65,158
2664,0,1,0,4.9,0,54,78
2665,0,2,1,2.4,352,54,154
2666,0,3,0,4.5,0,35,105
2667,0,2,0,0.6,0,32,100
2668,0,2,0,0.0,0,63,58
2669,0,1,0,0.9,406,60,113
2670,0,2,0,0.1,0,43,10
2671,0,1,0,2.7,0,59,142
2672,0,1,0,2.5,0,62,128
2673,0,3,1,0.5,0,30,131
2674,0,2,0,1.0,122,54,88
2675,0,1,0,0.6,0,30,101
2676,1,3,0,1.75,0,31,70
2677,0,1,0,0.3,0,44,122
2678,0,1,0,1.5,0,32,70
2679,0,3,1,4.3,0,63,148
2680,0,3,0,2.1,166,57,43
2681,0,3,0,1.5,0,60,31
2682,0,3,0,0.8,0,37,35
2683,0,3,0,2.6,0,53,81
2684,0,3,0,1.4,98,51,19
2685,1,3,0,1.8,129,30,98
2686,0,3,0,2.1,0,28,101
2687,0,3,0,0.4,0,50,81
2688,0,1,0,0.6,452,52,135
2689,0,2,0,0.7,0,56,34
2690,0,1,0,3.4,249,40,104
2691,0,2,0,0.7,0,64,29
2692,0,2,1,5.4,0,61,119
2693,0,2,0,1.7,0,46,82
2694,0,1,0,0.2,0,55,62
2695,0,1,0,2.1,0,45,85
2696,0,2,0,0.1,0,40,8
2697,0,3,0,1.7,0,63,78
2698,0,2,0,0.5,0,57,44
2699,0,1,0,8.0,0,38,122
2700,0,2,0,0.1,114,37,22
2701,0,2,0,2.2,0,31,39
2702,0,2,0,1.6,0,50,55
2703,0,1,0,6.1,158,42,144
2704,0,2,0,2.6,0,51,71
2705,0,1,0,3.0,0,38,191
2706,0,2,0,0.5,100,53,22
2707,0,1,0,2.4,0,43,158
2708,1,3,1,0.3,0,35,131
2709,0,2,0,2.8,160,49,75
2710,0,2,0,0.7,170,28,69
2711,0,1,0,0.8,0,51,39
2712,0,1,0,1.7,0,39,34
2713,0,1,0,1.7,0,31,32
2714,0,1,0,5.7,0,44,129
2715,0,1,1,5.4,432,46,158
2716,0,1,0,1.8,0,42,54
2717,0,2,0,2.0,0,41,34
2718,0,2,0,0.6,0,23,45
2719,0,3,0,1.94,0,59,68
2720,0,2,0,1.5,0,47,53
2721,0,1,0,0.1,0,48,32
2722,0,3,1,7.2,0,58,173
2723,0,1,0,0.4,0,58,31
2724,0,1,0,3.7,144,54,72
2725,1,2,0,0.4,157,49,30
2726,0,1,0,2.5,0,63,138
2727,0,2,0,1.5,127,62,18
2728,0,1,0,2.8,220,45,69
2729,0,1,0,2.1,247,39,58
2730,0,1,0,1.5,0,58,63
2731,0,1,0,0.3,0,56,43
2732,0,3,0,0.2,0,29,28
2733,0,3,0,2.1,133,33,38
2734,0,2,0,0.3,147,55,72
2735,0,1,0,1.94,0,56,64
2736,0,2,0,2.6,165,36,70
2737,0,1,0,0.3,0,53,12
2738,0,1,0,0.5,0,57,159
2739,0,3,0,4.5,0,35,103
2740,0,3,0,0.3,0,43,42
2741,0,3,0,2.1,142,54,48
2742,0,1,0,1.5,0,29,49
2743,0,1,0,0.4,0,39,89
2744,0,2,0,0.7,0,32,22
2745,0,1,0,0.2,86,51,10
2746,0,2,0,1.3,120,50,38
2747,0,3,0,2.1,95,54,49
2748,0,3,0,1.4,0,38,30
2749,1,2,0,2.6,240,32,82
2750,0,3,0,0.8,312,62,82
2751,0,2,0,0.1,0,57,24
2752,0,1,0,0.6,156,47,32
2753,0,3,0,0.9,111,51,34
2754,0,2,1,4.75,477,54,195
2755,0,1,0,2.2,119,26,61
2756,0,2,0,0.1,0,37,22
2757,0,3,0,1.0,0,27,40
2758,0,1,0,2.8,205,63,50
2759,0,3,0,0.7,0,62,35
2760,0,2,0,0.3,0,59,64
2761,0,1,0,2.3,0,32,49
2762,0,2,0,1.0,192,35,44
2763,0,1,0,3.7,0,56,65
2764,0,1,0,0.7,0,55,13
2765,0,3,0,2.9,105,31,84
2766,0,2,0,0.2,101,54,28
2767,0,1,0,4.4,0,58,108
2768,0,1,0,0.0,144,48,59
2769,0,1,0,2.4,396,48,163
2770,0,3,1,8.8,582,33,183
2771,0,3,0,4.0,0,36,69
2772,0,1,0,7.0,0,41,115
2773,0,1,1,6.5,0,55,130
2774,0,2,1,7.9,358,63,185
2775,0,1,0,0.3,0,53,118
2776,0,1,0,4.1,0,38,163
2777,0,1,0,6.3,380,46,140
2778,0,2,0,0.7,0,59,91
2779,0,3,0,1.3,0,56,61
2780,0,2,1,4.1,0,59,168
2781,0,2,0,0.9,0,39,69
2782,0,1,0,0.2,104,47,22
2783,0,1,0,0.3,213,47,53
2784,1,2,0,1.0,0,53,25
2785,0,2,1,2.2,0,36,115
2786,1,3,0,1.1,85,34,31
2787,0,3,0,2.8,0,36,83
2788,0,1,0,6.9,0,60,152
2789,0,1,0,0.1,0,45,30
2790,0,3,0,0.2,0,27,34
2791,0,3,0,1.4,0,47,44
2792,0,1,0,7.6,0,44,182
2793,0,1,0,1.5,117,54,44
2794,1,1,0,6.0,153,57,122
2795,0,1,0,1.8,0,52,35
2796,0,3,0,0.8,0,51,91
2797,0,2,0,2.0,0,57,30
2798,0,3,0,2.5,0,65,53
2799,0,3,0,0.3,0,58,28
2800,0,2,0,3.4,200,64,85
2801,0,2,0,0.7,90,52,28
2802,0,1,0,0.4,177,58,41
2803,1,3,1,5.0,0,52,154
2804,0,3,0,0.3,0,43,41
2805,0,1,0,1.5,0,56,33
2806,0,3,1,5.8,0,37,182
2807,0,3,0,0.8,0,53,59
2808,0,1,0,3.3,0,27,129
2809,0,3,0,0.9,136,53,35
2810,1,2,1,2.2,0,42,185
2811,0,2,0,1.3,201,58,45
2812,0,2,0,0.1,145,36,62
2813,1,3,1,8.2,467,53,183
2814,0,3,0,0.1,0,48,14
2815,0,3,0,2.2,0,54,53
2816,0,3,0,2.6,169,26,48
2817,0,1,0,0.4,0,50,128
2818,0,1,0,4.0,331,31,105
2819,0,1,0,0.9,0,35,40
2820,0,1,0,0.4,0,63,10
2821,0,1,0,3.3,303,29,102
2822,0,2,0,0.1,0,57,31
2823,0,1,0,0.8,158,30,30
2824,0,3,0,0.6,0,33,21
2825,0,1,0,0.3,0,62,44
2826,0,3,0,2.5,164,35,48
2827,0,2,0,0.2,0,37,21
2828,0,2,0,2.2,0,37,84
2829,0,2,0,0.7,230,35,64
2830,0,1,0,2.5,138,35,82
2831,0,1,0,1.3,0,59,39
2832,0,3,0,0.8,0,53,45
2833,1,3,1,5.7,0,45,133
2834,0,1,0,1.4,0,46,152
2835,0,1,0,1.0,91,40,12
2836,0,1,0,1.5,149,42,32
2837,0,1,0,2.6,204,25,74
2838,0,2,0,1.1,159,39,54
2839,1,2,1,4.1,0,30,181
2840,0,3,0,0.0,0,58,75
2841,0,1,0,0.1,240,41,95
2842,1,2,1,7.3,565,37,190
2843,0,1,0,2.8,0,36,90
2844,0,1,0,1.0,134,27,20
2845,0,3,0,2.2,0,60,64
2846,0,3,0,1.7,98,62,85
2847,0,2,0,1.7,0,67,105
2848,0,1,0,0.2,0,44,21
2849,0,2,0,1.8,0,24,78
2850,0,1,0,1.94,132,45,158
2851,0,1,0,4.3,219,58,125
2852,0,2,0,1.8,0,61,81
2853,0,1,0,8.1,0,54,183
2854,0,2,0,0.6,0,28,54
2855,0,3,0,3.6,212,49,79
2856,0,2,0,1.5,136,35,38
2857,0,2,1,1.0,295,36,172
2858,0,1,1,7.5,0,34,184
2859,0,1,0,7.8,114,36,158
2860,0,3,1,0.9,282,35,188
2861,0,3,0,0.5,0,27,20
2862,0,3,0,0.2,151,42,60
2863,0,3,0,2.4,0,65,113
2864,0,1,0,0.0,0,29,70
2865,0,3,0,0.0,0,65,84
2866,0,3,0,0.2,0,59,23
2867,1,1,0,3.3,0,46,141
2868,0,1,0,4.4,264,59,110
2869,0,1,0,1.8,0,52,31
2870,0,1,0,1.3,80,60,22
2871,0,1,0,5.2,0,43,91
2872,0,3,0,2.4,252,65,82
2873,0,1,0,0.3,0,50,23
2874,0,1,0,0.1,0,48,35
2875,0,3,1,2.5,0,49,114
2876,0,2,0,0.1,0,58,18
2877,0,3,0,1.6,238,24,80
2878,0,3,0,2.3,0,58,74
2879,0,2,1,4.1,0,45,122
2880,0,2,0,2.333333333,0,42,73
2881,0,1,0,1.1,0,64,40
2882,0,3,0,0.1,0,49,55
2883,0,2,0,2.7,0,55,69
2884,0,2,0,1.4,0,40,92
2885,0,3,0,2.1,0,28,48
2886,0,3,1,0.6,327,57,113
2887,0,2,0,1.3,0,50,58
2888,0,1,0,2.2,0,40,109
2889,0,2,0,1.0,0,55,39
2890,0,2,0,1.9,144,53,33
2891,0,1,0,0.2,0,48,18
2892,0,1,0,1.6,0,59,63
2893,0,2,0,2.8,0,58,43
2894,0,3,0,2.0,0,38,70
2895,0,3,0,0.9,0,49,19
2896,0,2,0,1.3,140,60,39
2897,0,1,0,0.8,0,54,81
2898,0,3,0,1.3,0,28,34
2899,1,2,1,5.9,175,27,140
2900,0,1,0,0.3,0,42,114
2901,0,3,0,3.2,151,52,55
2902,0,2,0,0.1,76,54,21
2903,0,2,0,2.8,0,56,50
2904,0,1,0,1.5,0,58,41
2905,1,1,1,2.2,0,56,190
2906,0,3,0,0.3,0,64,8
2907,0,2,0,1.666666667,0,35,55
2908,0,1,0,1.3,0,45,40
2909,0,2,0,0.1,0,57,22
2910,0,2,0,1.666666667,0,35,44
2911,0,3,1,4.5,0,46,102
2912,0,3,0,1.8,235,30,54
2913,0,2,1,3.2,0,44,130
2914,0,2,0,2.333333333,0,39,75
2915,0,1,0,1.7,0,42,42
2916,0,1,0,3.8,0,34,133
2917,0,2,0,1.2,0,46,40
2918,0,1,0,1.5,101,55,34
2919,0,1,0,0.8,0,28,142
2920,1,1,0,2.3,0,35,64
2921,0,3,0,1.6,170,60,44
2922,0,1,0,0.3,262,50,95
2923,0,3,0,1.4,0,52,49
2924,0,1,0,0.2,0,51,12
2925,0,3,0,1.3,0,51,98
2926,0,1,0,0.4,0,59,42
2927,0,3,0,0.6,0,53,44
2928,0,1,0,5.2,0,43,124
2929,0,1,0,6.7,0,31,175
2930,0,1,0,0.3,0,32,22
2931,0,1,0,2.666666667,99,41,78
2932,0,2,0,1.0,109,31,54
2933,0,1,0,7.0,0,41,154
2934,0,2,0,2.7,0,47,42
2935,0,1,0,6.5,635,37,195
2936,0,3,0,3.0,0,53,80
2937,0,2,0,2.0,0,49,81
2938,0,1,0,2.0,0,62,89
2939,0,2,0,2.6,0,33,61
2940,0,3,0,0.4,0,54,25
2941,0,2,0,0.1,163,27,43
2942,0,1,0,2.6,352,60,122
2943,0,1,0,4.3,385,29,160
2944,0,2,0,1.6,0,56,83
2945,0,3,0,0.0,0,55,79
2946,0,2,0,0.5,0,45,30
2947,0,1,0,4.3,437,33,145
2948,0,1,0,3.3,328,45,151
2949,0,3,0,0.1,98,44,14
2950,0,2,0,0.2,0,37,19
2951,0,3,0,0.7,135,42,55
2952,0,3,1,2.4,0,26,132
2953,0,1,0,8.6,0,33,182
2954,0,1,0,0.5,0,61,78
2955,0,2,0,2.4,0,31,42
2956,0,3,0,2.3,187,54,44
2957,1,3,1,5.2,522,62,195
2958,0,2,0,0.5,0,61,53
2959,0,1,0,2.4,0,66,65
2960,0,1,0,0.2,0,38,43
2961,0,3,0,1.5,0,55,38
2962,0,3,0,1.8,0,60,50
2963,0,2,0,1.8,0,23,81
2964,0,3,0,1.9,0,29,41
2965,0,1,0,2.3,0,35,73
2966,0,3,0,0.4,104,53,31
2967,0,2,0,0.6,0,32,84
2968,0,1,0,1.9,0,38,95
2969,0,1,1,1.3,301,44,162
2970,0,3,0,2.2,115,43,60
2971,0,3,1,1.1,0,54,121
2972,1,2,0,1.0,165,52,43
2973,1,2,0,1.8,182,31,38
2974,0,1,0,2.9,276,47,82
2975,0,1,0,1.9,0,42,52
2976,0,1,0,1.5,168,57,43
2977,1,2,0,2.6,0,33,82
2978,0,1,0,4.1,0,35,161
2979,0,2,0,0.7,0,56,24
2980,0,1,0,2.6,0,57,102
